NAME	TITLE	SCORE	
LEP		4.57046	
SUB1		4.5697	
ZNF227		4.56752	
HSD17B2		4.55965	
ATR		4.55881	
RNF222		4.55646	
MAP7D2		4.55068	
SCARB1		4.54923	
PDC		4.54833	
HOXB13		4.5473	
SPACA4		4.54193	
BMPR1B		4.53864	
SRY		4.53626	
ZFP36		4.53259	
MFSD9		4.52751	
FBXO2		4.52597	
ZNF474		4.52277	
NAPEPLD		4.51929	
TOGARAM2		4.51632	
ANKRD13B		4.496	
MYH15		4.49504	
EVI5L		4.49426	
MBD2		4.49224	
SNX12		4.49028	
SPEM1		4.47616	
CEBPD		4.46983	
CEP112		4.46893	
HS6ST3		4.46671	
H3F3A		4.46644	
ONECUT3		4.46601	
ARL10		4.45958	
VEGFD		4.45689	
SVIP		4.45389	
STX8		4.44528	
SMC6		4.43244	
SOGA3		4.4304	
C14orf93		4.42887	
E2F1		4.42623	
TEX9		4.42209	
ARRDC4		4.4216	
AURKC		4.41997	
ANKRA2		4.41982	
LGALS7B		4.41908	
SLC26A3		4.41854	
FAM209A		4.4155	
STX1A		4.41176	
DTNB		4.41074	
OR2AE1		4.41022	
ABCC11		4.40747	
SVBP		4.39854	
CENPBD1		4.39359	
ZNF568		4.39342	
MRPS18C		4.39118	
RBP4		4.3883	
ATP6V0A4		4.37657	
ZKSCAN8		4.37205	
MADCAM1		4.37175	
NELL2		4.37032	
HAX1		4.36451	
ZNF414		4.35835	
CASC4		4.34906	
DNAJC25		4.34844	
SNTA1		4.34781	
SPTBN4		4.34674	
HAPLN3		4.3462	
XPO6		4.34404	
BHMT2		4.34201	
HIGD1C		4.34174	
INSM1		4.33009	
CDK12		4.3291	
MNX1		4.32724	
QTRT1		4.32711	
WRAP73		4.32633	
SUGP2		4.32164	
GPR101		4.31797	
KISS1		4.31395	
SUSD5		4.31288	
GRM4		4.31244	
KRAS		4.31195	
ZFY		4.31158	
ACP7		4.30891	
DAO		4.30377	
DHRS3		4.29833	
DLGAP2		4.29796	
KANK4		4.29701	
SLC25A17		4.29134	
C1QTNF6		4.28822	
FAM92B		4.2833	
DSCAM		4.28169	
SMN2		4.28119	
IGLL1		4.27913	
EIF2AK3		4.27101	
PYY		4.2707	
PPP5D1		4.26644	
LRRN4		4.265	
ISX		4.26433	
TDRD5		4.25885	
SLC35F4		4.25858	
ZNF451		4.2462	
C19orf53		4.24459	
ASB15		4.22923	
TDP2		4.22778	
PEBP4		4.22723	
OR10AD1		4.22624	
LEAP2		4.22359	
PRUNE1		4.22014	
RAB5A		4.22007	
NCMAP		4.20834	
SUGP1		4.20713	
PFAS		4.20149	
SLC13A2		4.20087	
GDE1		4.19681	
MAGEA12		4.1896	
TAF11		4.18883	
P2RY1		4.18779	
ZNF566		4.18304	
LGALS14		4.17706	
GORASP2		4.17471	
OVOL1		4.17162	
SLC36A3		4.17114	
SYT12		4.16633	
AFP		4.16524	
ZNF45		4.15962	
RGPD6		4.1593	
SCNN1A		4.15809	
BIN3		4.15783	
NPIPA5		4.15442	
ERAS		4.1472	
IL9R		4.14106	
JMJD6		4.13604	
ZNF385A		4.13538	
ZNF17		4.13233	
RASEF		4.13146	
CATSPERD		4.13104	
RAB3C		4.12692	
UCKL1		4.12151	
PDE7A		4.12109	
TRAPPC5		4.11892	
C6orf201		4.11876	
UBR7		4.11561	
DRGX		4.11518	
NABP1		4.11193	
FEM1C		4.11078	
AKAP14		4.11056	
NDUFA5		4.09388	
TRIM71		4.09336	
ITIH1		4.08883	
CNGA1		4.08517	
BSN		4.08282	
FGF8		4.08118	
FAM98B		4.07348	
FILIP1		4.0731	
DRD1		4.07042	
ARL6IP6		4.06815	
PFKFB2		4.06546	
IPPK		4.06336	
ZNF441		4.05972	
C12orf29		4.05827	
SYNJ2BP		4.05558	
ANAPC16		4.05535	
ADAMTSL4		4.05431	
STAT3		4.05132	
TXNDC16		4.04842	
CTCFL		4.03792	
SLC10A2		4.03528	
GABRR2		4.0337	
VN1R1		4.03227	
ZNF511		4.03024	
SMG8		4.02682	
FAM177B		4.02206	
RFC4		4.02167	
POLR3K		4.01839	
TMEM134		4.01815	
FNDC7		4.01057	
HAS3		4.00646	
SENP7		4.00484	
RANBP1		4.00367	
GALR2		3.9965	
ADH6		3.99302	
PKIB		3.98665	
EIF3K		3.98388	
SURF2		3.98317	
NMBR		3.98299	
NLRP8		3.97876	
RPL36		3.97683	
MEGF6		3.97098	
POLR2F		3.96272	
PARPBP		3.96099	
CYP4A11		3.95901	
USP31		3.95483	
SLX1B		3.95458	
SPIC		3.9488	
CHD4		3.94676	
CYP24A1		3.94158	
NDST3		3.93989	
PIAS4		3.93977	
UROS		3.93977	
NEK6		3.93129	
FBLN7		3.93127	
ACMSD		3.92366	
IHH		3.91696	
ARFGEF2		3.91661	
C7orf33		3.91338	
SETD1B		3.9116	
DZIP3		3.9087	
ZNF34		3.90845	
PARP15		3.9062	
C17orf53		3.90388	
ECI2		3.89553	
KLK15		3.8924	
NPIPA7		3.88311	
CROCC2		3.88283	
IL17B		3.88273	
LHFPL5		3.87727	
LIN28A		3.87707	
SATL1		3.87416	
VSTM2A		3.87239	
ALG11		3.8668	
MXD1		3.86323	
PTCD2		3.86187	
SLC26A7		3.86032	
GALNT11		3.85963	
GTF2F1		3.85767	
ACAN		3.85296	
PRG2		3.85196	
C16orf90		3.84586	
RPGR		3.8448	
MCUR1		3.83888	
FAM217A		3.8344	
CIAO2A		3.83187	
TAS2R3		3.82803	
AHSA1		3.82606	
CLDN4		3.82242	
TMA7		3.82185	
TMEM35A		3.81811	
TAFA2		3.81715	
MT4		3.81578	
SEZ6		3.815	
SEPTIN9		3.81056	
ARMCX5		3.80388	
ALX1		3.80155	
ZXDA		3.80089	
IGFL3		3.79958	
TARS		3.79798	
CHRNA5		3.79785	
IL20		3.79629	
PARS2		3.78283	
ZFAND2B		3.77658	
GOT2		3.7756	
TAF7L		3.77032	
MEGF9		3.76874	
NF1		3.7631	
MPO		3.75888	
PCYT1A		3.74989	
C2orf78		3.74484	
AKAIN1		3.744	
KALRN		3.74133	
SELENOH		3.73712	
DCTD		3.73699	
VWA7		3.73688	
TMEM161B		3.73018	
RAB11FIP5		3.72343	
TNS1		3.72323	
CDCP1		3.72074	
ABHD8		3.71691	
UBASH3B		3.71613	
CNEP1R1		3.71611	
SPATA7		3.71545	
NNT		3.71358	
B3GNT4		3.71317	
AMDHD2		3.7031	
ZSWIM9		3.69711	
EDA2R		3.69709	
CACHD1		3.69474	
IMPACT		3.68999	
CDK5R2		3.6894	
PPP2CB		3.68784	
TRIM25		3.67969	
PASD1		3.67633	
GJB4		3.67355	
IGFBPL1		3.67012	
PRR16		3.66686	
HMCN2		3.66455	
RPA4		3.66362	
FBXL12		3.66354	
KCNJ13		3.6546	
PSMC3IP		3.65372	
CXorf38		3.65198	
ETHE1		3.64517	
FBXL20		3.64501	
NXPE1		3.64478	
SH3PXD2A		3.64451	
AMELX		3.64417	
SLC22A11		3.63902	
IMMT		3.63322	
ZSCAN30		3.63114	
WDR48		3.62658	
IL5		3.62477	
RBM12		3.61588	
BEND2		3.61532	
SIRT4		3.60977	
SURF1		3.60226	
THBD		3.60085	
PEMT		3.59587	
SH3BP4		3.59504	
FAM170A		3.59347	
THAP8		3.593	
ZBTB10		3.59051	
PTER		3.58678	
TMEM203		3.58112	
PRORP		3.57614	
CREB3L4		3.57203	
CSAG1		3.56745	
ZBTB12		3.56685	
LRRC14B		3.56657	
EXOC7		3.56446	
DHRS4L2		3.56275	
SPATA22		3.56059	
LBR		3.55906	
DMAC1		3.55859	
TXNRD1		3.55699	
SNX9		3.55389	
VAX1		3.54747	
ARHGAP12		3.53192	
TIMM17A		3.52844	
DDX39B		3.52741	
CASP3		3.52651	
FAM20B		3.52511	
GJB3		3.52362	
TIRAP		3.51674	
GTF2A2		3.51485	
NLRX1		3.51337	
TAX1BP1		3.51213	
PIGS		3.51039	
TAOK3		3.50815	
SHISA7		3.50792	
PBX4		3.50532	
SERPINC1		3.49783	
NPIPA8		3.49492	
WDR37		3.49277	
TAB1		3.49104	
ZCCHC12		3.48995	
FSBP		3.48909	
NR1I3		3.48065	
NT5M		3.47757	
TECTA		3.47698	
WASHC1		3.4704	
PCNX4		3.46317	
SSB		3.45692	
ZACN		3.45611	
KLK6		3.45392	
ALDH1A3		3.45286	
PCTP		3.44906	
EPHA8		3.44884	
C6orf47		3.44829	
NUDT15		3.44324	
POLG2		3.43804	
NOXA1		3.4378	
MEGF11		3.43181	
UPF3A		3.42738	
PLEKHJ1		3.42681	
NYX		3.41681	
CNOT11		3.41499	
NDUFB10		3.41037	
HAO1		3.4093	
PKD2L1		3.40771	
RNF151		3.40697	
FMC1		3.40367	
FHDC1		3.39836	
NLRP5		3.39664	
TIAF1		3.39062	
ZNF664		3.3906	
HPRT1		3.38911	
SPDYE16		3.38677	
TIGD4		3.38499	
EID2		3.38471	
C1QL3		3.38253	
HTRA2		3.38136	
ZNF713		3.3811	
ZBTB40		3.38067	
MLANA		3.38049	
ZKSCAN1		3.37593	
HTR5A		3.37064	
ATXN2L		3.36323	
TSGA10IP		3.36309	
LRRC23		3.36252	
C15orf65		3.34508	
TRPM5		3.34253	
NLRP4		3.34027	
PCDHA13		3.33431	
PDCD6IP		3.32756	
WNT16		3.32261	
CDHR4		3.32032	
RPS4Y1		3.31716	
IDH3G		3.31158	
SELENOV		3.3104	
TRAF6		3.3086	
NGB		3.30655	
C17orf97		3.30652	
POP4		3.30548	
ATP13A1		3.29175	
ZNF354C		3.29024	
PIBF1		3.28206	
BRS3		3.28076	
ZNF668		3.26854	
MREG		3.26455	
HADHB		3.26417	
ASCC1		3.26039	
ZNF134		3.25055	
DNAH10		3.24911	
SLC17A8		3.24865	
FAM227B		3.24404	
PILRB		3.24401	
SZT2		3.23743	
SYCP1		3.23721	
ENTPD8		3.23574	
FKTN		3.23488	
ASRGL1		3.23484	
MRGPRX2		3.23446	
XYLB		3.23297	
ADCY1		3.22816	
ZNF48		3.22693	
ECI1		3.22656	
PROC		3.22046	
ADIRF		3.21757	
TEKT3		3.20722	
ZBTB32		3.20701	
ZNF75D		3.20392	
SEC14L1		3.19657	
HKDC1		3.1937	
PLPPR4		3.19264	
PAX6		3.18473	
PSMG3		3.18294	
LAGE3		3.17468	
NXPE2		3.17437	
CCDC155		3.16857	
NPIPA9		3.16622	
ZBTB34		3.16569	
OR5B2		3.16546	
MFSD2B		3.16312	
NPIPA3		3.16231	
TAS2R50		3.1587	
YOD1		3.15608	
HMGB2		3.15606	
MTUS1		3.15335	
FRAS1		3.14884	
CLDN8		3.14552	
CHP2		3.14371	
CA11		3.14355	
EBLN1		3.14152	
FZD5		3.1389	
RNF168		3.13381	
TDRD12		3.13266	
EXD1		3.13111	
HTN3		3.12681	
MYO15A		3.12658	
TPH2		3.12095	
ZBTB14		3.11805	
NFKBIA		3.11577	
SERF1A		3.11391	
CCNL1		3.11291	
C10orf90		3.10603	
MRPS27		3.10595	
VWA3B		3.10094	
AQP12A		3.0926	
MICU2		3.09134	
MCTS2P		3.0868	
CEMIP2		3.08387	
CACNG4		3.07929	
OMA1		3.07857	
GABARAPL1		3.0725	
PRDM8		3.0684	
UTP23		3.06765	
TP53		3.0627	
AJAP1		3.06153	
SAMD14		3.0609	
RAB18		3.05318	
MADD		3.0486	
WFDC10B		3.04639	
TAS2R46		3.04518	
PCSK1		3.04164	
ARID3C		3.0338	
INPP1		3.03333	
MAS1		3.0263	
FOXD1		3.02594	
CARS2		3.01972	
C9orf40		3.01605	
WDR87		3.01605	
HOXB1		3.01183	
SMG5		3.00359	
C9orf57		2.99953	
COX17		2.99362	
RBM43		2.99352	
LAMTOR3		2.9874	
RPRML		2.98579	
TOPAZ1		2.98422	
CD72		2.97822	
SLC20A1		2.97516	
ZNF346		2.97489	
CFHR1		2.97067	
HTR3E		2.96995	
FZD4		2.96695	
SHANK1		2.96345	
TSEN34		2.9621	
ZNF573		2.95911	
CDH18		2.95761	
ASTN2		2.9575	
UTP14C		2.95642	
PFDN4		2.95611	
FTH1		2.94707	
CWH43		2.94555	
ACTR6		2.94057	
ZNF804B		2.9386	
CDK8		2.93805	
KRT38		2.93648	
SRXN1		2.93486	
AREG		2.93365	
TSC1		2.92869	
HSFY2		2.92512	
PIK3C2G		2.91988	
ZNF74		2.91942	
FAM117B		2.91773	
CSN2		2.91758	
CYP20A1		2.91693	
CABP5		2.91638	
CFAP52		2.91625	
APOD		2.91448	
TM9SF4		2.91415	
CFAP99		2.91195	
GDF15		2.91069	
IL17RB		2.9095	
WNT8A		2.90614	
SIK1		2.90576	
GRIP1		2.89722	
C10orf95		2.89597	
POLR3H		2.89396	
SLC8A2		2.89169	
PCDHB11		2.88551	
IL20RB		2.88484	
C1orf50		2.88256	
NR5A2		2.88142	
AP1M1		2.88129	
GMCL2		2.87755	
FOXH1		2.87735	
BHLHE23		2.87105	
UTP3		2.86932	
TEX45		2.8691	
ABCB11		2.8677	
ARL8A		2.86397	
ZDHHC12		2.8601	
RFX6		2.85759	
TPPP		2.85328	
PTGER1		2.85066	
TLL1		2.85024	
ALOX12B		2.84371	
PRSS54		2.843	
RPS17		2.84289	
BORA		2.84273	
SERPINB4		2.84213	
DLEU7		2.83805	
POTEJ		2.83122	
MAGEC2		2.8306	
ZC2HC1B		2.8303	
AKR1C4		2.82676	
SPIN3		2.82565	
NCLN		2.82006	
USE1		2.81971	
USP41		2.81213	
RBM5		2.80716	
IMPG2		2.79896	
CYP19A1		2.79705	
C11orf88		2.79662	
PRDM7		2.79557	
BBS7		2.79555	
PECR		2.7925	
PATZ1		2.79165	
C8orf86		2.7914	
ACTR1B		2.7768	
INPP4B		2.77483	
ECRG4		2.7727	
PTP4A3		2.7715	
DGAT2L6		2.77112	
MAML1		2.76698	
PDHB		2.76319	
CYB5B		2.76208	
INPP5A		2.76119	
KRT35		2.75892	
ERICH3		2.75819	
CLK1		2.75795	
CASK		2.75332	
SLC28A1		2.75243	
CGB3		2.75138	
SCGB2A2		2.75122	
WARS2		2.75115	
TDRD15		2.75089	
LIMS3		2.7506	
TNFRSF17		2.7491	
LDB3		2.7479	
TOMM20L		2.7472	
LCN15		2.74462	
C1orf116		2.7433	
C2orf42		2.73979	
DDX24		2.73881	
FADS1		2.73739	
CEP89		2.7323	
GRHL1		2.72891	
HSPB1		2.72634	
MRPL51		2.7259	
DLST		2.72384	
ZBTB7C		2.72173	
TXNL4B		2.71947	
ZNF76		2.71328	
NDUFS1		2.70725	
RPL28		2.70412	
C22orf31		2.69926	
SLC13A1		2.69737	
WDR83OS		2.69587	
GREB1		2.69439	
CCDC136		2.69342	
DPH5		2.68837	
CUX1		2.68763	
EIF4A1		2.68207	
RIMS1		2.67769	
SYT1		2.67258	
ALG2		2.67207	
AIPL1		2.66846	
MTERF3		2.66495	
KRT14		2.65581	
SGPL1		2.65271	
KRT17		2.65027	
TAS2R5		2.64595	
SAGE1		2.64509	
DUSP7		2.64336	
RNF4		2.64215	
PPCS		2.64113	
FBXO36		2.64101	
SETMAR		2.63624	
PADI1		2.62853	
PRSS33		2.62626	
PEX16		2.62517	
DCX		2.60984	
SNAPC4		2.60969	
FANCB		2.60914	
CFAP74		2.60747	
PTGR2		2.60634	
FMO3		2.60328	
DNAJB9		2.59975	
DNAI1		2.59587	
PHLPP2		2.59433	
SNIP1		2.59335	
BRIX1		2.59132	
B3GNT10		2.58268	
RAX2		2.57537	
SSX1		2.57428	
TEX53		2.57414	
KRTAP1-3		2.57278	
CCN5		2.57275	
FGFBP1		2.57244	
BPIFC		2.57236	
LEFTY1		2.57075	
PIR		2.56851	
GLB1L3		2.56668	
MUCL1		2.56633	
OPHN1		2.56112	
TTC6		2.55895	
FEV		2.55674	
ARPC5L		2.55525	
NRCAM		2.55513	
CLCA2		2.55293	
AR		2.54725	
GSG1L2		2.54645	
FAM71C		2.54357	
WDR93		2.54329	
ALG9		2.54257	
TACO1		2.54223	
WNT1		2.53797	
KLK8		2.53657	
SDHC		2.53649	
DEDD2		2.53354	
LRGUK		2.52923	
CPM		2.52737	
MAGEC1		2.52727	
CYP2A7		2.51735	
KRT33A		2.51343	
CD164L2		2.50828	
NAT8		2.5043	
CILP2		2.50286	
CPD		2.49818	
HNRNPA1P48		2.49299	
KLK9		2.49197	
ZNF740		2.48765	
TGFBR3		2.4875	
CIP2A		2.48711	
TMEM74		2.48467	
ERCC6L		2.48439	
SMARCB1		2.48431	
C16orf71		2.48373	
PLGRKT		2.47448	
ARL6IP4		2.47355	
ZNF879		2.4727	
DYNAP		2.46723	
GNPTG		2.4642	
COPZ1		2.46105	
LPGAT1		2.4604	
OCSTAMP		2.45863	
LAYN		2.45816	
TMPRSS11D		2.45568	
PIM1		2.44622	
PACRGL		2.44137	
FAM71E2		2.43376	
INTS4		2.43344	
ATAD1		2.43209	
PSG4		2.42939	
CAPZA1		2.42781	
CARD14		2.42591	
RAB25		2.42148	
CIRBP		2.4202	
XBP1		2.41597	
TRPM3		2.41154	
MZF1		2.40798	
OXGR1		2.4048	
HRAS		2.40036	
CD80		2.39862	
ZDHHC16		2.39789	
CBWD6		2.392	
ACP4		2.38405	
ATXN2		2.38307	
KPNA7		2.38123	
GPR152		2.38077	
DNAJB8		2.37736	
PGD		2.37693	
RMDN1		2.3755	
POU3F2		2.3728	
LYSMD4		2.3677	
C9orf152		2.36595	
GUCY2F		2.36499	
MRPS2		2.36374	
CSMD3		2.36353	
DUXA		2.36293	
ZP2		2.35988	
ACOT8		2.3592	
SOHLH1		2.35876	
YRDC		2.35862	
LPO		2.35607	
NPFFR1		2.35601	
OCLM		2.35199	
SLC25A23		2.35065	
TNS3		2.35041	
SLC6A2		2.34976	
C5orf49		2.34918	
LRRC3C		2.3456	
POLD3		2.34435	
PRR35		2.34113	
TRPC7		2.34041	
ANAPC13		2.33505	
CXCL13		2.33217	
GCKR		2.32943	
CBWD1		2.32246	
DSE		2.3175	
KIF13B		2.31329	
SLC22A6		2.31235	
NUPR2		2.30731	
ETFA		2.30468	
G0S2		2.30265	
ZNF23		2.30131	
ALMS1		2.29964	
IGFL2		2.29531	
HAUS5		2.29453	
ITPA		2.29427	
ZFC3H1		2.29082	
IL36G		2.28877	
PRSS41		2.28851	
GRIK4		2.28274	
FGF10		2.27566	
SLC44A4		2.26312	
PRDM12		2.26299	
RALY		2.25999	
CCDC137		2.25421	
KRT76		2.24812	
HEATR4		2.23943	
DHRS2		2.23191	
TIPARP		2.22849	
ALPI		2.22383	
LPP		2.21951	
MEIOB		2.21758	
USP28		2.21449	
CLTC		2.21422	
ABHD5		2.21086	
INSL4		2.20836	
NKIRAS2		2.20707	
PDYN		2.20571	
SYNPO2L		2.19898	
WIF1		2.19819	
PABPC3		2.19609	
SBK3		2.19494	
CGB5		2.18599	
ZNF212		2.18155	
HSPB2		2.18044	
DIP2B		2.17915	
TAFA1		2.17476	
ZAN		2.17364	
TMEM236		2.17061	
HSPD1		2.1661	
MRGPRX3		2.15947	
LY6H		2.15226	
RAD17		2.15184	
NPIPB2		2.14969	
DMP1		2.14928	
LY6G6D		2.14753	
NAGPA		2.14745	
EMC8		2.14734	
DBX2		2.14431	
P2RX2		2.1429	
TAFA5		2.14065	
NPBWR2		2.13964	
CALML3		2.13849	
TNP1		2.13774	
SLC1A6		2.13713	
NOMO2		2.13393	
NDUFAF8		2.13364	
SUV39H2		2.13314	
NXF1		2.13215	
CTBP2		2.12629	
DSG3		2.12108	
CABCOCO1		2.11902	
ZNF157		2.11821	
MUC17		2.11729	
ZNF446		2.11651	
C1orf100		2.11457	
WDYHV1		2.11342	
QPCT		2.10875	
NKAIN4		2.10475	
RNF225		2.10055	
SCO1		2.09978	
SPATS1		2.09677	
TTLL12		2.09276	
MAGOH		2.0921	
ODF3		2.09173	
APOA5		2.0901	
MMP20		2.08844	
UBXN7		2.0877	
PRKAA1		2.08564	
UTS2		2.08322	
GLYAT		2.07941	
TM4SF4		2.07317	
AP1S2		2.06959	
OR51C1P		2.06918	
ZNF26		2.06828	
NPNT		2.06813	
NPIPB13		2.06611	
MAGEA3		2.06182	
NPAT		2.05997	
PPP4R4		2.05879	
XAGE3		2.05826	
BBS10		2.05539	
GHSR		2.05437	
RFC5		2.04987	
STX5		2.04837	
PLD5		2.04522	
DTX3L		2.0415	
HTRA4		2.03921	
GTSF1		2.03695	
AGPAT1		2.03614	
NAMPT		2.0356	
FDX1		2.03554	
PRR30		2.03523	
NRSN1		2.0332	
SEC31B		2.03148	
DSPP		2.02499	
PSG5		2.02497	
PLPPR5		2.02257	
SP5		2.02227	
TEX29		2.01738	
MUC2		2.01468	
IQCF1		2.01021	
RNF166		2.00503	
PABPC1		2.003	
MC5R		1.99944	
RPS26		1.99894	
BANF2		1.99796	
TRIML1		1.99556	
ZNF609		1.99127	
HADH		1.99032	
DLX4		1.98948	
ASS1		1.98777	
RGPD1		1.98622	
LOR		1.98536	
ADAL		1.98185	
SCGB2A1		1.98073	
PTPN1		1.97971	
HORMAD2		1.97869	
COMMD3		1.97315	
ARL13A		1.97281	
TYW5		1.97227	
ACCSL		1.96939	
NR6A1		1.96842	
UBN1		1.96774	
TTC17		1.96479	
MIP		1.96472	
OTUB1		1.96384	
MRPS31		1.96291	
CACNG2		1.96266	
FUT5		1.95732	
TM4SF5		1.95673	
FCRLA		1.94649	
SESN2		1.94507	
PPP1R15B		1.9437	
C11orf16		1.93949	
LIPT1		1.93824	
PSCA		1.93724	
SFMBT2		1.93692	
PALMD		1.93169	
TSACC		1.92988	
SAMD4A		1.92982	
TMTC1		1.9292	
TRMT61B		1.92528	
MRPL30		1.92324	
SERPINB5		1.92292	
MRGPRX4		1.91821	
ZPBP2		1.91764	
OTP		1.91705	
POC1A		1.91699	
PGS1		1.91223	
CALML5		1.91097	
RUNX2		1.90272	
CLDN23		1.90253	
PPP1CA		1.90029	
TNS4		1.90012	
REV1		1.89937	
IFT22		1.89674	
SNTG2		1.8872	
DCTN5		1.88694	
TMEM217		1.8822	
EVX1		1.8793	
NLRP13		1.87893	
LINC00634		1.87588	
ZG16		1.87444	
PIGQ		1.87089	
MRFAP1L1		1.87033	
IL36RN		1.86742	
UQCRC2		1.85983	
VWA5A		1.85607	
IFNA5		1.8533	
DCAF16		1.85067	
CTSK		1.84926	
VCL		1.84606	
GABRG3		1.8446	
SELENBP1		1.84457	
CTAG2		1.84365	
LIG1		1.84314	
MIER1		1.84189	
CBR1		1.84058	
OR10Q1		1.83682	
DCTN3		1.83672	
RASGRF1		1.8362	
TLX2		1.83613	
NLRP11		1.83309	
ELOF1		1.83252	
UBE2Q1		1.83202	
ATP11B		1.83142	
CAGE1		1.83108	
FOXA1		1.82812	
FAM200A		1.82775	
P2RY6		1.82739	
KLK5		1.81784	
LCE1C		1.81443	
STXBP5L		1.81197	
SP7		1.81135	
ZNF331		1.80851	
TPMT		1.80702	
ZSWIM2		1.80532	
GLA		1.80342	
SKIV2L		1.80308	
ZFP36L2		1.79647	
PAGE5		1.7928	
PDE5A		1.79115	
MMP10		1.79109	
NPIPB5		1.7906	
SPPL2C		1.78699	
ZNF276		1.78609	
KIF5C		1.78585	
TSPAN15		1.78208	
FAM86C1		1.78132	
HPS5		1.7797	
LPA		1.77544	
GRAMD2A		1.76606	
PSAPL1		1.76286	
RNASE11		1.76146	
DNTT		1.76029	
ATP6AP1L		1.759	
C13orf42		1.75392	
KAAG1		1.75157	
C4orf17		1.74768	
SERPINB3		1.74575	
KPRP		1.74548	
ARPC4		1.74503	
FUCA1		1.74333	
FBXW12		1.74079	
SPRR2D		1.7342	
ANKRD66		1.73051	
TMEM213		1.72876	
AADACL3		1.72682	
SRPK2		1.72443	
C2orf15		1.7212	
SPRR2F		1.71738	
CCNT2		1.71582	
GSTA3		1.7125	
PRPS1L1		1.71063	
MAGEB2		1.70917	
ACADVL		1.70911	
C10orf99		1.70287	
MVB12A		1.70233	
IGFL1		1.69739	
IL37		1.68975	
LARGE2		1.68527	
UCN3		1.68321	
DPYS		1.68281	
CYP3A7		1.68258	
MAGEA1		1.67778	
PRR32		1.67606	
SLC13A5		1.67547	
PCK1		1.67198	
AMY1B		1.67193	
NEUROD2		1.67058	
ZNRF4		1.66951	
PSKH2		1.66946	
SOST		1.66807	
TSEN54		1.66724	
SMR3B		1.66455	
SLC25A11		1.66353	
RAVER2		1.66159	
ZIC5		1.65817	
DNAJC11		1.65168	
MRPL18		1.65114	
AARD		1.65094	
NEUROD1		1.64658	
SLC35G6		1.64596	
RPL10L		1.64434	
NLRP10		1.64289	
STMN2		1.64166	
FADD		1.63773	
DST		1.63692	
CDK2AP1		1.63638	
CENPX		1.63618	
LRRC25		1.6291	
AURKAIP1		1.62902	
VCX2		1.62723	
SCAMP2		1.6269	
TRAK1		1.62671	
NPFFR2		1.6263	
TTLL8		1.62517	
VIL1		1.62213	
RPL11		1.62182	
COL2A1		1.61841	
B4GALT7		1.6182	
PSAP		1.61726	
ADO		1.61135	
GTF2F2		1.60866	
PLET1		1.60642	
RBKS		1.60544	
CYP11B2		1.60529	
PHF21B		1.60304	
AP3B1		1.60191	
NXT2		1.59965	
TLE5		1.59826	
RESP18		1.59775	
TEX44		1.59669	
KRT2		1.58269	
ADAT2		1.58245	
GRIP2		1.58234	
OR7A5		1.58201	
DDX17		1.57825	
ARF1		1.56946	
C1orf112		1.56857	
CCDC125		1.56782	
CCDC182		1.56623	
FER1L6		1.5653	
CYP2W1		1.5649	
CENPM		1.56425	
HNRNPCL4		1.5639	
ESRRB		1.56289	
ACO2		1.5623	
TIMD4		1.56186	
POTEC		1.5615	
LONRF2		1.55955	
EPB41L4B		1.55391	
LRG1		1.55385	
FBF1		1.55109	
GOLGA2		1.54955	
KRT3		1.54754	
CALB1		1.54754	
MLF2		1.54499	
IGF1		1.54357	
ZFP36L1		1.54272	
KRT9		1.54176	
H3F3C		1.53742	
PHYKPL		1.5338	
ARL14		1.53191	
DEFA6		1.53099	
SLX4		1.5277	
FBXO47		1.52554	
DDX3Y		1.52459	
FAM136A		1.52386	
RARS		1.51843	
IFNL2		1.51758	
PDILT		1.51712	
KRT34		1.51608	
SMC1B		1.51516	
G6PC		1.50845	
ACVR1		1.50823	
ASTL		1.50589	
HCRT		1.50524	
SNX1		1.50365	
ABCA12		1.50235	
CCDC81		1.50192	
KLF11		1.50106	
STX12		1.5004	
AP1B1		1.49773	
SMIM10L1		1.49651	
POLR2J2		1.49561	
AGTPBP1		1.49459	
KRT7		1.49392	
OR5H6		1.49386	
FOXR1		1.49278	
IRGC		1.49055	
MAGEA6		1.49041	
MAGEA8		1.4847	
RALGDS		1.48439	
GBP7		1.48414	
PCDH11X		1.48226	
C1orf68		1.47918	
POLD4		1.4791	
ACSM4		1.47213	
TPRA1		1.47137	
RABIF		1.46974	
SLC17A6		1.46858	
B4GALT6		1.46771	
H3F3B		1.46602	
CBY3		1.46555	
HS3ST6		1.46541	
PRKAR1A		1.46013	
FDCSP		1.45684	
CYSLTR1		1.45348	
RPN1		1.45181	
LCE6A		1.45077	
CTAGE1		1.45016	
RGPD2		1.44969	
TMPRSS11E		1.44954	
F12		1.44757	
MINDY3		1.44419	
SPRR2A		1.44379	
OSTM1		1.44236	
JAKMIP3		1.44117	
CYP26C1		1.43848	
PRLHR		1.43395	
SPATA24		1.43363	
TMEM39B		1.43262	
IL17C		1.42446	
SERPINA12		1.42409	
METTL26		1.42395	
MKS1		1.42153	
SHQ1		1.41959	
WNT7B		1.41889	
ISM2		1.41768	
TFRC		1.4159	
ATP2B3		1.41318	
MT1F		1.41266	
TAS2R43		1.41166	
SPHK2		1.41101	
KRT16		1.41052	
LYPD6B		1.40889	
ADAMTS3		1.40596	
SCAP		1.40423	
DAB2IP		1.40234	
IQCM		1.4018	
